Word,OccurTotal,OccurNum,Rating.Mean,Rating.SD,Frequency
atilt,21,4,12.25,1.89,0.5
centralizer,20,12,12.25,3.17,0.5
oriel,19,8,12.25,4.43,0.5
wigwag,19,8,12.25,4.89,0.5
regiment,19,19,12.26,3.09,247
immunity,19,19,12.26,3.6,216
ruthless,19,19,12.26,3.49,211
consultant,19,19,12.26,4.69,187
impose,19,19,12.26,3.46,145
infantry,20,19,12.26,4.42,144
exploit,19,19,12.26,2.58,125
treacherous,19,19,12.26,2.33,111
proximity,20,19,12.26,2.54,84
suffice,19,19,12.26,2.96,84
philosophical,19,19,12.26,3.51,81
daft,20,19,12.26,4.49,68
taboo,19,19,12.26,3.68,62
receptive,19,19,12.26,4.92,60
subjective,19,19,12.26,5.01,57
incest,19,19,12.26,2.4,44
unfounded,19,19,12.26,3.14,31
cannibalism,20,19,12.26,2.51,29
prevailing,20,19,12.26,3.86,28
ovary,19,19,12.26,3.46,26
airbag,19,19,12.26,3.48,20
desecrate,19,19,12.26,3.02,20
invalidate,19,19,12.26,2.64,18
cutback,19,19,12.26,3.18,17
signage,19,19,12.26,2.94,17
creationism,19,19,12.26,2.81,16
caricature,21,19,12.26,4.05,15
perspire,19,19,12.26,2.7,11
bodywork,19,19,12.26,3.54,10
foregoing,20,19,12.26,4.51,6
viciousness,19,19,12.26,4.58,6
pandemic,19,19,12.26,3.41,5
understate,20,19,12.26,2.31,5
oxygenate,19,19,12.26,2.9,4
perpetrate,20,19,12.26,3.35,4
outmaneuver,21,19,12.26,2.33,4
sufficiency,19,19,12.26,3.23,4
reproachful,19,19,12.26,2.73,3
unscripted,19,19,12.26,3.57,3
crossbeam,19,19,12.26,3.96,2
stubbly,20,19,12.26,4.45,2
shockproof,19,19,12.26,2.54,1
misbeliever,19,19,12.26,4.58,1
premolar,19,19,12.26,3.86,1
spiritless,19,19,12.26,3.87,1
latrine,18,15,12.27,4.51,149
wok,19,15,12.27,4.57,38
interstellar,19,15,12.27,3.59,33
gaff,19,15,12.27,3.61,32
spry,19,11,12.27,2.45,32
whippoorwill,20,11,12.27,6.1,27
cilantro,18,15,12.27,4.43,24
gumption,20,15,12.27,4.54,24
pall,19,11,12.27,3.93,23
heliport,19,15,12.27,4.27,21
wonky,18,15,12.27,3.81,7
conical,18,11,12.27,3.98,7
placard,18,11,12.27,4.47,6
breakwater,18,11,12.27,4.29,5
caster,18,15,12.27,4.06,4
ingress,18,11,12.27,4.05,4
rudderless,20,15,12.27,2.71,4
speedball,18,15,12.27,3.59,3
peony,18,11,12.27,4.76,2
spinney,19,11,12.27,5.87,2
piratical,19,11,12.27,3.44,2
woodworm,18,15,12.27,3.08,1
liturgy,20,11,12.27,5.16,1
panpipe,19,15,12.27,4.04,1
saltpan,19,15,12.27,3.15,1
habanera,21,11,12.27,3.58,0.5
preliminary,18,18,12.28,3.58,244
convoy,18,18,12.28,3.21,181
manslaughter,18,18,12.28,4.07,140
baroness,18,18,12.28,3.27,134
platinum,19,18,12.28,4.44,123
siege,18,18,12.28,3.01,118
contemporary,18,18,12.28,3.68,99
obsolete,19,18,12.28,4.01,98
detain,19,18,12.28,2.35,93
petrol,20,18,12.28,5.14,80
manned,20,18,12.28,3.72,66
blatant,21,18,12.28,3.41,58
lowdown,18,18,12.28,3.8,55
professionalism,18,18,12.28,2.65,34
antagonize,18,18,12.28,2.85,27
affiliation,18,18,12.28,3.58,25
unprovoked,18,18,12.28,3.46,24
indignant,21,18,12.28,3.36,23
tactless,18,18,12.28,2.95,14
preserver,18,18,12.28,3.25,14
metabolize,18,18,12.28,2.05,12
additive,18,18,12.28,2.32,11
corruptible,18,18,12.28,3.56,10
saunter,20,18,12.28,2.99,8
equine,1896,1503,12.28,3.87,7
unheeded,19,18,12.28,2.82,6
unanticipated,18,18,12.28,3.41,5
reconfirm,18,18,12.28,3.21,5
seductress,19,18,12.28,2.49,5
worldview,19,18,12.28,5.64,5
depressant,18,18,12.28,2.85,5
benchmark,18,18,12.28,3.71,3
naysayer,19,18,12.28,4.04,3
irretrievable,18,18,12.28,2.59,3
asymmetric,18,18,12.28,2.99,2
unequipped,18,18,12.28,4.52,2
unredeemable,18,18,12.28,3.54,2
intentioned,20,18,12.28,3.46,2
jilt,19,18,12.28,3.12,2
chastened,19,18,12.28,2.85,1
minesweeping,19,18,12.28,2.99,1
sweathouse,18,18,12.28,3.14,1
evader,18,18,12.28,3.74,1
unlink,18,18,12.28,3.85,1
hernia,1935,1909,12.29,3.56,91
laundering,18,17,12.29,3.24,70
deployment,18,17,12.29,3.33,64
carnal,18,17,12.29,3.02,61
garbled,18,17,12.29,2.64,46
motivational,22,21,12.29,3.36,33
cockamamie,18,17,12.29,3.26,33
candidacy,18,17,12.29,3.27,32
artiste,19,17,12.29,3.82,30
hovel,19,17,12.29,3.51,25
foreboding,18,17,12.29,3.48,23
malarkey,19,14,12.29,3.47,23
doer,19,14,12.29,4.12,21
poppet,18,14,12.29,5.25,17
debtor,18,17,12.29,3.67,16
statehood,18,14,12.29,2.89,16
slapstick,19,17,12.29,3.42,12
changeling,18,17,12.29,3.31,11
zealot,18,14,12.29,3.1,10
mammary,19,17,12.29,2.87,9
flay,18,17,12.29,3.64,8
ovum,19,17,12.29,2.78,7
pussyfoot,19,17,12.29,3.69,7
centerboard,20,14,12.29,2.92,7
cassis,18,7,12.29,4.35,4
hatchway,18,14,12.29,3.36,4
patroness,19,14,12.29,2.46,4
edgeways,19,17,12.29,3.39,3
depressurize,19,17,12.29,2.57,2
serration,18,14,12.29,3.54,2
baseness,21,14,12.29,3.15,2
desegregation,20,17,12.29,2.64,2
enshrine,18,14,12.29,2.76,2
unseemliness,19,17,12.29,3.9,1
vanquisher,18,14,12.29,3.17,1
decongestant,18,17,12.29,4.24,1
firebrand,18,14,12.29,3.41,1
loathsomeness,20,17,12.29,4.12,1
oxtail,18,17,12.29,3.08,1
tanbark,19,7,12.29,4.68,1
opacity,18,14,12.29,3,1
computational,19,17,12.29,3.82,1
conservatism,19,17,12.29,2.59,1
retransmit,18,14,12.29,2.43,1
paranoid,20,20,12.3,3.16,543
economics,20,20,12.3,3.63,126
coney,19,10,12.3,4.37,110
kip,19,10,12.3,3.47,96
magnitude,21,20,12.3,3.05,73
withhold,20,20,12.3,3.31,53
receptor,20,20,12.3,3.54,52
lynching,20,20,12.3,4.03,47
cascade,21,20,12.3,2.85,32
enchantress,20,20,12.3,3.79,29
accumulate,20,20,12.3,2.99,29
effectiveness,20,20,12.3,2.45,27
conceit,20,20,12.3,2.79,24
fruitless,20,20,12.3,3.51,23
knave,18,10,12.3,4.08,19
composure,20,20,12.3,2.52,15
sporadic,20,20,12.3,3.16,14
watermark,20,20,12.3,3.1,14
dissimilar,22,20,12.3,4.18,13
arthritic,20,20,12.3,3.63,13
decibel,20,20,12.3,3.76,10
dermatology,20,20,12.3,2.87,9
underling,20,20,12.3,2.36,8
dashiki,18,10,12.3,4.81,5
overage,20,20,12.3,4.03,5
piecework,21,20,12.3,3.44,5
slapdash,18,10,12.3,2.75,4
earldom,18,10,12.3,2.87,3
uncultured,20,20,12.3,3.66,3
helical,19,10,12.3,2.87,2
joinery,19,10,12.3,3.89,1
manful,18,10,12.3,2.21,1
orangery,19,10,12.3,4.3,0.5
tartan,19,13,12.31,1.89,16
mesquite,19,16,12.31,4.44,12
largesse,19,13,12.31,3.17,9
maggoty,19,13,12.31,2.29,6
intercession,18,16,12.31,5.15,6
peahen,18,13,12.31,4.55,4
geophysical,18,16,12.31,3.34,3
penitence,20,13,12.31,3.04,3
rascality,18,13,12.31,2.78,3
nonchalance,18,13,12.31,3.01,3
currant,18,13,12.31,3.82,2
fluoridation,18,13,12.31,3.57,1
knockabout,18,13,12.31,3.86,1
nutritive,19,13,12.31,3.09,1
swellhead,18,13,12.31,4.97,1
rooftree,19,13,12.31,3.86,1
bombast,18,13,12.31,3.43,1
rubout,19,13,12.31,4.71,1
referable,20,16,12.31,2.87,0.5
vulnerable,19,19,12.32,4.66,437
immune,19,19,12.32,4,221
informant,20,19,12.32,4.8,213
consensus,19,19,12.32,2.43,83
dementia,19,19,12.32,3.22,66
primal,19,19,12.32,3.22,58
lovemaking,19,19,12.32,2.38,56
mogul,19,19,12.32,4.27,47
shakedown,19,19,12.32,3.28,46
modification,19,19,12.32,2.91,43
inconclusive,19,19,12.32,2.94,42
courtside,19,19,12.32,4.2,40
psychedelic,20,19,12.32,2.77,40
improbable,19,19,12.32,3.83,37
contradictory,19,19,12.32,3.02,32
inherent,20,19,12.32,2.91,30
dynamo,19,19,12.32,3.27,26
compressor,19,19,12.32,4.5,25
succulent,19,19,12.32,3.9,23
colonialism,19,19,12.32,2.85,17
interrogator,19,19,12.32,3.45,17
chesty,19,19,12.32,3.27,14
dyslexia,19,19,12.32,3.32,13
economist,19,19,12.32,3.33,11
tortellini,19,19,12.32,6.19,10
brawny,19,19,12.32,2.73,9
condenser,19,19,12.32,3.54,7
horticultural,19,19,12.32,3.42,6
deface,19,19,12.32,2.94,5
unexposed,37,37,12.32,3.06,5
adornment,19,19,12.32,3.11,4
pardoner,19,19,12.32,3.32,3
uncivil,19,19,12.32,3.67,3
casement,19,19,12.32,3.84,2
negativism,19,19,12.32,3.56,2
predication,19,19,12.32,5.74,2
alternation,19,19,12.32,4.1,2
elongation,20,19,12.32,2.83,2
fretful,19,19,12.32,2.6,2
subcontinent,19,19,12.32,3.11,2
inconvertible,21,19,12.32,2.96,1
unmarketable,19,19,12.32,4.28,1
platoon,18,18,12.33,2.91,368
internet,18,18,12.33,6.18,334
diagnosis,18,18,12.33,3.91,219
plaintiff,19,18,12.33,3.87,187
rouge,18,18,12.33,3.97,165
rave,19,18,12.33,2.74,129
schizophrenic,18,18,12.33,3.16,117
assurance,19,18,12.33,3.45,104
malaria,19,18,12.33,3.38,85
hombre,19,18,12.33,4.61,84
malice,19,18,12.33,2.72,60
deficiency,19,18,12.33,4.09,53
perilous,19,18,12.33,3.4,40
pristine,19,18,12.33,3.24,39
desertion,18,18,12.33,3.29,38
schooner,19,15,12.33,3.27,38
clairvoyant,19,18,12.33,2.97,36
communal,18,18,12.33,3.71,33
physiological,18,18,12.33,2.93,32
copyright,21,21,12.33,3.09,31
cortisone,18,18,12.33,3.82,29
pizzazz,20,18,12.33,4.16,29
carjack,18,18,12.33,2.93,26
daresay,19,15,12.33,2.97,25
stogie,20,12,12.33,4.14,18
steppe,19,12,12.33,2.64,18
cataclysmic,19,18,12.33,3.24,17
mettle,19,18,12.33,2.89,17
onslaught,18,18,12.33,3.27,17
genus,20,15,12.33,2.58,15
cancan,18,15,12.33,6.08,14
metaphorical,19,18,12.33,2.5,14
meteorological,19,18,12.33,2.66,14
nonsensical,19,18,12.33,4.51,13
mercantile,20,18,12.33,4.06,12
gingivitis,18,18,12.33,3.93,10
piker,19,12,12.33,1.83,10
biodegradable,19,18,12.33,3.27,10
Masonic,18,15,12.33,4.32,10
downsize,19,18,12.33,2.83,8
destabilize,18,18,12.33,3.22,8
firth,19,9,12.33,5.2,8
rebut,18,15,12.33,3.81,8
collaborative,21,21,12.33,2.76,7
seppuku,18,3,12.33,1.53,6
manhandle,18,18,12.33,4.12,5
snivel,18,15,12.33,3.24,5
chide,18,15,12.33,2.99,5
holdover,20,18,12.33,2.45,5
clapperboard,18,12,12.33,4.38,4
dengue,20,6,12.33,3.5,4
dromedary,19,6,12.33,2.94,4
leveler,18,15,12.33,2.44,4
hafiz,19,3,12.33,4.16,4
wherry,19,3,12.33,4.93,4
directorship,20,18,12.33,3.14,3
newel,20,3,12.33,4.04,3
prophetess,18,15,12.33,3.48,3
rashness,21,21,12.33,2.96,3
rood,18,6,12.33,3.72,3
slake,20,12,12.33,4.58,3
solemnity,20,15,12.33,2.13,3
unsentimental,18,18,12.33,3.69,3
logy,18,9,12.33,5.39,2
polygonal,19,15,12.33,2.74,2
globule,18,12,12.33,4.12,2
subnormal,19,18,12.33,3.36,2
wirehair,19,12,12.33,4.66,2
barnstormer,19,12,12.33,3.08,2
natter,20,9,12.33,3.43,2
possessory,20,9,12.33,2.65,2
preindustrial,18,18,12.33,3.36,2
torchy,19,12,12.33,3.77,2
clavichord,19,9,12.33,2.12,1
depopulation,18,18,12.33,2.89,1
suppresser,18,18,12.33,3.16,1
tailcoat,19,18,12.33,3.01,1
dewlap,18,6,12.33,3.93,1
dysprosium,18,3,12.33,4.04,1
fireweed,20,15,12.33,3.2,1
galumph,18,12,12.33,4.46,1
deject,18,18,12.33,2.77,1
hackwork,19,12,12.33,3.06,1
preoperative,19,12,12.33,3.77,1
uncelebrated,18,15,12.33,3.39,1
carboy,19,6,12.33,2.58,0.5
weathertight,20,18,12.33,3.01,0.5
exquisite,18,17,12.35,3.22,213
wormhole,18,17,12.35,5.23,98
underlay,18,17,12.35,5.12,96
stag,18,17,12.35,2.98,81
mortality,20,20,12.35,2.35,77
satchel,19,17,12.35,2.62,75
priestess,20,20,12.35,4.59,63
epileptic,18,17,12.35,3.69,61
rove,19,17,12.35,3.22,58
defiance,20,20,12.35,4.31,57
savvy,20,20,12.35,2.43,54
fornication,18,17,12.35,2.37,44
consolidated,18,17,12.35,3.6,36
forthright,20,20,12.35,2.54,34
ammonium,19,17,12.35,3.06,26
vagabond,19,17,12.35,3.52,25
epicenter,19,17,12.35,3.33,16
populace,18,17,12.35,3.39,16
uninformed,20,20,12.35,2.62,15
bewildering,20,20,12.35,3,11
redress,19,17,12.35,5.4,11
aeronautics,19,17,12.35,3.2,9
urbane,18,17,12.35,3.79,7
arachnophobia,21,20,12.35,4.92,6
wingtip,19,17,12.35,4.87,5
rejuvenation,18,17,12.35,2.83,4
antigovernment,18,17,12.35,2.83,4
isolationism,22,20,12.35,3.31,3
patriarchy,19,17,12.35,2.45,3
streetwalking,21,20,12.35,3.75,3
unhip,21,20,12.35,3.96,3
dietician,19,17,12.35,3.16,3
realignment,20,20,12.35,3.39,2
aeration,19,17,12.35,3.06,1
reengage,19,17,12.35,2.87,1
charlatan,18,14,12.36,2.59,44
sieve,21,14,12.36,2.98,27
wallaby,20,14,12.36,3.63,27
grout,22,22,12.36,4.17,19
checkroom,20,14,12.36,2.92,14
wisenheimer,18,11,12.36,5.24,12
hypotenuse,19,14,12.36,2.47,10
subbasement,18,14,12.36,2.56,9
kindle,18,14,12.36,4.67,9
whirlybird,20,14,12.36,5.47,8
exoneration,18,14,12.36,3.23,5
grist,19,11,12.36,3.75,5
avian,19,14,12.36,4.03,4
sacristy,20,11,12.36,2.77,4
nark,18,14,12.36,2.87,3
gutty,18,11,12.36,3.5,3
typesetter,36,28,12.36,2.3,2
careworn,19,11,12.36,3.2,2
outturn,18,14,12.36,3.34,1
chanter,18,11,12.36,2.77,1
pastern,18,11,12.36,4.65,1
saphead,18,11,12.36,4.18,1
unicellular,18,14,12.36,2.5,1
unsay,18,14,12.36,3.23,1
polytheism,20,14,12.36,4.41,1
welter,20,14,12.36,3.84,1
apologist,18,11,12.36,3.59,1
landward,18,11,12.36,4.37,1
unbilled,18,14,12.36,3.18,1
homosexual,19,19,12.37,3.55,241
semen,19,19,12.37,2.11,201
credibility,19,19,12.37,2.75,163
buffer,19,19,12.37,4.49,85
hellhole,19,19,12.37,4.15,78
annulment,19,19,12.37,2.52,76
wasteland,19,19,12.37,3.83,50
differential,19,19,12.37,2.79,44
celibacy,19,19,12.37,2.89,43
inverted,19,19,12.37,3.17,40
mediocrity,19,19,12.37,3.65,36
dank,22,19,12.37,4.3,28
orthopedic,19,19,12.37,3.73,26
entitle,19,19,12.37,3.3,22
undergraduate,19,19,12.37,2.73,22
reincarnate,19,19,12.37,3.06,14
macroscopic,22,19,12.37,2.67,11
oppress,19,19,12.37,4.94,11
rehire,19,19,12.37,3.82,10
quadruped,20,19,12.37,4.27,9
memoir,21,19,12.37,3.44,9
armoire,19,19,12.37,4.42,8
mutinous,19,19,12.37,2.63,7
identifier,19,19,12.37,3.35,6
reparation,19,19,12.37,2.56,6
protrusion,20,19,12.37,2.71,3
inauthentic,19,19,12.37,3.22,2
immobilizer,20,19,12.37,2.65,2
gigantism,19,19,12.37,3.64,2
inset,19,19,12.37,4.07,1
moralize,19,19,12.37,3.5,1
polarize,19,19,12.37,2.85,1
laminator,19,19,12.37,3.29,1
mechanization,19,19,12.37,3.96,1
despise,22,21,12.38,2.64,230
pagoda,18,16,12.38,4.46,56
regulator,21,21,12.38,3.5,41
sonnet,18,16,12.38,2.45,39
jettison,19,13,12.38,3.48,37
actuality,21,21,12.38,2.92,24
clambake,19,16,12.38,3.65,24
ruination,18,13,12.38,2.79,24
rusk,19,8,12.38,4.24,24
pomp,18,13,12.38,3.93,20
median,21,21,12.38,4.31,20
inevitability,21,21,12.38,3.17,18
emphatic,18,16,12.38,3.16,15
fob,19,13,12.38,3.86,14
unwitting,18,16,12.38,2.73,14
nary,19,13,12.38,3.52,14
pianoforte,18,13,12.38,4.68,12
follicle,18,16,12.38,4.86,12
terrarium,19,16,12.38,4.87,11
repute,18,16,12.38,2.99,11
aggrieved,19,16,12.38,3.01,10
novena,18,8,12.38,3.25,8
whet,20,13,12.38,3.78,8
societal,19,16,12.38,2.63,8
arraign,18,16,12.38,3.36,7
causer,19,13,12.38,3.91,4
alarum,18,8,12.38,4.98,3
indeclinable,20,13,12.38,2.63,3
apatite,19,8,12.38,3.96,2
devilry,19,16,12.38,4.47,2
blueblood,19,16,12.38,4.79,2
fitful,19,16,12.38,3.52,2
reinvestigate,21,21,12.38,3.26,2
guttering,18,13,12.38,4.43,2
switchback,18,16,12.38,4.7,2
herbless,18,16,12.38,4.29,1
noninvolvement,18,16,12.38,3.69,1
disarrange,18,16,12.38,3.03,1
dormancy,19,16,12.38,3.16,1
minder,19,13,12.38,3.2,1
fixedness,20,13,12.38,3.57,0.5
elite,18,18,12.39,2.66,151
tribune,18,18,12.39,3.62,103
therapeutic,19,18,12.39,3.31,72
finesse,18,18,12.39,3.16,71
cortex,18,18,12.39,3.47,57
aptitude,19,18,12.39,2.23,55
foxtrot,20,18,12.39,4.1,55
confounded,20,18,12.39,3.11,54
seminary,19,18,12.39,4.1,53
epilepsy,18,18,12.39,3.09,53
acoustic,18,18,12.39,2.68,49
cultivate,18,18,12.39,3.76,48
commendation,19,18,12.39,1.75,46
acquittal,18,18,12.39,3.55,37
seismic,19,18,12.39,2.83,31
workmanship,18,18,12.39,4.19,28
docile,19,18,12.39,3.81,27
mandolin,19,18,12.39,3.03,24
outbid,18,18,12.39,3.9,21
defraud,19,18,12.39,3.65,19
frenzied,18,18,12.39,3.31,16
pigmentation,18,18,12.39,2.87,16
guava,22,18,12.39,3.31,13
pummel,19,18,12.39,3.97,13
distaste,18,18,12.39,3.55,13
communicable,19,18,12.39,3.71,12
breastplate,19,18,12.39,3.63,12
nationalism,18,18,12.39,2.91,12
satirical,19,18,12.39,3.38,9
specification,18,18,12.39,3.73,8
undercut,37,33,12.39,3.58,8
monograph,19,18,12.39,2.97,7
vertebral,18,18,12.39,2.75,6
buxom,19,18,12.39,1.85,5
tumult,19,18,12.39,4.3,4
abruptness,18,18,12.39,3.09,4
evangelism,20,18,12.39,3.03,4
impracticable,20,18,12.39,3.6,3
inquisitiveness,19,18,12.39,3.45,3
gloater,18,18,12.39,4.75,3
redefinition,19,18,12.39,3.16,2
brandish,19,18,12.39,2.99,2
custodianship,21,18,12.39,3.79,2
germinator,20,18,12.39,2.77,2
panoramic,18,18,12.39,3.45,2
inessential,19,18,12.39,3.6,1
unengaged,18,18,12.39,3.26,1
multidirectional,18,18,12.39,4.12,1
incapability,20,18,12.39,2.97,0.5
slutty,20,20,12.4,2.48,109
treachery,20,20,12.4,3.28,96
rampant,20,20,12.4,2.46,49
quinine,18,10,12.4,2.32,37
electron,20,20,12.4,1.82,37
testimonial,20,20,12.4,2.54,32
coven,18,15,12.4,2.97,30
unparalleled,20,20,12.4,2.7,29
liqueur,21,20,12.4,4.1,28
discourse,22,20,12.4,3.35,20
tulle,19,10,12.4,4.4,18
disinterested,20,20,12.4,2.58,18
disarray,20,20,12.4,2.87,17
claptrap,18,10,12.4,3.34,14
roughage,18,15,12.4,3.48,13
protegee,18,15,12.4,2.77,12
deplore,18,15,12.4,2.77,12
harmonics,20,20,12.4,4.44,11
seagoing,19,15,12.4,4.67,11
proponent,18,15,12.4,2.8,11
flume,19,15,12.4,3.85,8
moderator,20,20,12.4,2.98,8
propitious,19,10,12.4,4.3,6
schlock,18,10,12.4,3.47,6
sextet,20,15,12.4,2.95,6
eaves,19,15,12.4,4.66,5
morass,20,10,12.4,4.4,5
copra,19,5,12.4,3.21,4
indebtedness,18,15,12.4,3.33,3
individualist,18,15,12.4,2.69,2
goby,19,10,12.4,4.35,2
gouger,19,15,12.4,2.56,2
flopper,21,15,12.4,4.48,2
idyll,19,15,12.4,3.56,2
footfall,18,15,12.4,3.38,2
adaption,20,20,12.4,4.32,1
cupidity,18,15,12.4,4.26,1
unmet,18,15,12.4,3.18,1
tumbrel,18,5,12.4,4.39,1
morel,18,10,12.4,4.06,1
laggard,18,10,12.4,3.1,1
partible,19,10,12.4,3.72,0.5
senor,20,17,12.41,2.65,295
id,18,17,12.41,4.05,169
delusional,18,17,12.41,2.18,142
patent,22,22,12.41,2.95,126
opium,18,17,12.41,3.39,114
thong,37,37,12.41,3.65,107
caper,19,17,12.41,4.82,90
lateral,18,17,12.41,3.12,78
infernal,22,22,12.41,3.55,60
confound,18,17,12.41,4,59
provocation,18,17,12.41,3.45,53
discord,18,17,12.41,2.79,52
promoter,22,22,12.41,3.32,51
grappling,18,17,12.41,3.39,29
fanciful,18,17,12.41,3.54,25
fjord,19,17,12.41,4.5,24
precocious,21,17,12.41,4.06,24
astound,18,17,12.41,2.6,22
bovine,19,17,12.41,4.2,22
crematorium,19,17,12.41,5.04,19
ragging,19,17,12.41,2.48,19
retaliatory,18,17,12.41,2.37,13
bygone,19,17,12.41,3.91,13
revulsion,18,17,12.41,3.2,12
capper,19,17,12.41,3.37,11
allegorical,18,17,12.41,2.72,8
epilogue,18,17,12.41,3.22,6
ophthalmology,20,17,12.41,2.4,5
cutaway,19,17,12.41,3.89,4
subfloor,19,17,12.41,4.03,4
forerunner,20,17,12.41,1.87,4
outstrip,20,17,12.41,3.1,4
introvert,18,17,12.41,3.43,3
misdiagnose,18,17,12.41,2.55,3
transcriber,18,17,12.41,3.08,3
constrain,18,17,12.41,2.94,2
materialist,22,22,12.41,2.81,2
entrant,18,17,12.41,4.64,1
cosmologist,19,17,12.41,2.18,1
multivolume,18,17,12.41,3.48,1
changefulness,20,17,12.41,3.94,1
humidification,19,17,12.41,3.62,1
cocksucker,19,19,12.42,2.89,415
colleague,19,19,12.42,3.63,346
cappuccino,20,19,12.42,3.79,146
claustrophobic,19,19,12.42,3.02,68
hex,20,19,12.42,4.02,66
mistrial,20,19,12.42,3.79,59
contend,19,19,12.42,3.47,48
bowery,19,12,12.42,4.27,44
clique,19,19,12.42,2.32,39
pacemaker,19,19,12.42,3.58,38
reprogram,19,19,12.42,4.26,38
debacle,20,19,12.42,1.95,34
authenticate,19,19,12.42,3.85,31
paddock,18,12,12.42,4.08,17
antiwar,19,19,12.42,3.36,16
kibosh,18,12,12.42,4.56,15
pessimism,19,19,12.42,3.01,15
reinstatement,19,19,12.42,2.52,14
perplexing,19,19,12.42,2.41,13
revitalize,19,19,12.42,3.4,13
duplicity,20,19,12.42,2.81,11
allocation,19,19,12.42,4.27,10
parapet,19,12,12.42,3.75,10
thyme,21,19,12.42,5.21,10
cockfight,19,19,12.42,5.56,9
humidor,18,12,12.42,4.21,9
tailback,19,12,12.42,3.5,9
airflow,19,19,12.42,3.56,7
precursor,19,19,12.42,2.8,7
unwieldy,20,12,12.42,2.97,6
underwhelmed,19,19,12.42,3.34,5
gild,19,19,12.42,3.66,4
tatty,19,12,12.42,4.83,3
inductee,20,19,12.42,3.92,3
perfuse,18,12,12.42,3.65,2
unaccommodating,19,19,12.42,2.14,2
op,19,14,12.43,2.24,188
castrate,21,21,12.43,4.13,31
hominy,20,14,12.43,3.32,25
backlog,22,21,12.43,3.7,17
collard,18,14,12.43,3.76,17
leaguer,18,14,12.43,3.23,16
igneous,18,14,12.43,3.23,15
traipse,19,14,12.43,2.9,14
mortem,21,14,12.43,2.31,13
treed,37,21,12.43,4.41,11
tansy,19,7,12.43,3.26,10
intractable,18,14,12.43,3.82,6
zoon,19,7,12.43,4.24,6
genuflect,18,7,12.43,4.96,5
doggerel,19,7,12.43,5.94,4
monogamist,19,14,12.43,5.2,4
daybook,18,14,12.43,2.98,3
jouster,21,21,12.43,3.28,3
glean,20,14,12.43,4.67,2
avoidant,19,14,12.43,3.8,1
distributable,22,21,12.43,2.98,1
electrochemist,18,14,12.43,3.39,1
eyebath,19,14,12.43,3.74,1
irradiation,18,14,12.43,3.37,1
phrasemaker,19,14,12.43,2.77,1
accolade,20,14,12.43,4.35,1
tallboy,20,14,12.43,4.22,1
warless,20,14,12.43,4.13,0.5
flattered,18,18,12.44,3.38,398
contempt,18,18,12.44,2.73,256
laptop,18,18,12.44,5.15,177
deploy,18,18,12.44,3.62,135
maverick,19,16,12.44,3.31,134
render,19,18,12.44,3.29,103
gall,21,18,12.44,3.45,101
vigilante,18,18,12.44,3.22,83
assailant,19,18,12.44,2.43,75
anomaly,18,16,12.44,3.08,63
dominion,18,16,12.44,3.03,58
implore,19,18,12.44,3.54,53
disclosure,18,18,12.44,3.67,51
oppressive,18,18,12.44,3.24,47
relinquish,19,18,12.44,2.57,46
irreparable,19,18,12.44,2.85,34
affront,21,18,12.44,2.48,30
analytical,19,18,12.44,3.29,30
ravenous,18,16,12.44,3.74,26
managerial,19,18,12.44,3.05,21
estranged,20,18,12.44,2.77,21
byline,19,16,12.44,2.94,20
femininity,18,18,12.44,3.76,20
hyperactive,18,18,12.44,3.76,20
prolific,18,16,12.44,3.14,18
condolence,18,18,12.44,3.88,17
flatterer,20,18,12.44,2.45,17
crooner,19,16,12.44,4.11,14
supercomputer,18,18,12.44,4.94,13
parliamentary,18,16,12.44,2.34,12
arranger,19,18,12.44,3.31,11
calibration,18,18,12.44,2.48,11
instigate,20,18,12.44,3.05,10
bipedal,19,16,12.44,3.85,9
midship,19,16,12.44,2.85,8
tacit,18,9,12.44,2.46,7
wonderment,18,16,12.44,3.2,7
devotee,20,18,12.44,2.97,7
jerkwater,21,9,12.44,2.96,7
jitney,18,9,12.44,2.19,7
sociologist,18,18,12.44,2.96,7
amplitude,19,18,12.44,2.64,6
embryonic,20,18,12.44,4.45,6
faceplate,19,16,12.44,4.62,5
peculiarity,20,18,12.44,4,5
razorback,18,16,12.44,4.16,5
subsiding,18,18,12.44,2.38,5
subsidy,18,16,12.44,3.44,5
compatriot,19,16,12.44,5.43,4
preadolescent,18,16,12.44,2.63,4
jowl,20,18,12.44,3.65,4
prudish,19,16,12.44,2.78,4
unreasoning,20,18,12.44,2.43,4
inelegant,18,18,12.44,2.38,3
insupportable,19,18,12.44,3.07,3
disentangle,18,16,12.44,3.58,3
sorrowing,18,18,12.44,3.97,3
cabling,19,16,12.44,2.31,3
jodhpur,18,9,12.44,3.88,2
oxblood,18,16,12.44,6.01,2
irreproachable,18,18,12.44,3.07,2
totemic,19,9,12.44,4.53,1
optimization,19,18,12.44,3.07,1
illegibility,18,18,12.44,2.62,1
smothery,18,9,12.44,3.36,1
unseasoned,18,18,12.44,3.63,1
enamelware,20,16,12.44,4.99,1
inarguable,18,18,12.44,2.41,1
naivety,18,16,12.44,2.25,1
winterberry,20,18,12.44,2.45,1
americanize,20,18,12.44,3.6,1
imitable,18,9,12.44,2.92,0.5
felony,20,20,12.45,2.04,285
beachhead,18,11,12.45,4.76,32
commuter,20,20,12.45,3.32,30
